12,11,12,13,10,12,10,13,13,12,12,11,12,12,11,11,13,11,10,12,13,11,11,11,12,10,11,12,10,11,11,12,10,7,8,8,6,6,8,7,7,9,6,7,9,9,9,9,9,6,6,8,9,7,8,8,6,7,9,6,8,6,7,8,8,7,6,9,7,8,9,9,8,7,9,6,9,8,7,7,9,7,9,7,8,8,6,8,8,7,6,7,8,9,7,9,13,9,13,11,10,11,11,10,13,13,12,10,12,13,13,12,10,10,11,13,10,10,11,13,11,11,10,12,12,11,13,13,
13,13,11,12,10,11,10,13,10,13,13,10,12,13,11,12,13,10,10,13,13,10,13,11,13,12,13,11,12,13,12,13,7,6,7,6,7,7,9,7,6,6,8,6,9,7,8,6,9,6,6,7,6,9,8,8,6,7,7,6,8,9,9,6,9,9,6,9,6,7,8,9,7,7,8,7,7,9,8,7,6,8,6,8,6,7,7,8,6,7,7,7,9,7,9,7,11,10,13,13,13,13,11,11,13,13,13,12,12,11,11,10,12,13,10,11,11,10,13,11,13,12,10,13,10,11,13,10,
11,12,12,12,13,12,13,11,10,11,11,10,12,10,13,13,12,10,13,13,12,11,11,12,10,13,12,13,12,13,12,10,6,6,8,7,7,7,7,8,6,6,9,8,9,8,6,6,9,7,7,8,9,9,9,7,7,6,7,9,7,9,6,7,9,6,9,8,8,8,8,7,6,8,6,9,8,6,6,6,8,9,8,8,9,6,6,8,6,9,9,9,7,8,8,9,10,13,11,10,10,10,12,12,13,11,11,10,11,12,11,13,13,12,13,11,10,10,11,10,10,11,10,11,12,13,11,12,
10,10,11,10,11,11,12,13,12,13,13,10,13,13,12,10,12,13,10,13,10,13,11,10,10,12,13,12,10,13,10,6,13,8,8,9,8,8,7,6,9,6,6,9,6,6,7,8,9,9,7,8,9,9,6,8,7,9,8,8,6,8,7,7,6,7,7,8,9,6,9,8,6,9,6,9,6,6,6,8,6,6,7,8,7,8,9,8,9,9,9,7,8,9,9,6,7,8,10,12,10,13,13,11,10,10,13,11,11,11,10,10,10,12,13,12,11,10,12,12,11,13,11,11,10,12,12,12,
11,13,12,12,13,11,10,13,11,11,13,11,12,13,10,13,13,11,11,11,12,10,12,12,11,12,11,11,13,11,11,12,8,6,9,7,7,8,6,8,7,8,7,7,8,6,8,9,7,8,9,7,9,6,9,6,9,8,6,9,6,8,9,9,9,7,7,6,6,7,8,7,6,9,9,7,6,9,8,6,7,8,6,6,7,7,6,9,8,9,9,8,6,8,6,6,10,6,11,10,12,10,12,12,10,13,13,11,11,10,12,13,10,10,11,12,13,10,10,12,13,13,11,11,11,13,11,13,
10,12,10,13,10,12,10,13,13,13,13,11,12,11,13,11,12,11,12,13,13,12,10,10,12,11,12,11,11,12,12,10,6,9,9,8,9,6,7,9,9,8,9,6,9,9,7,8,6,8,8,6,6,9,7,6,9,9,9,9,6,8,7,7,7,6,9,8,6,7,9,8,6,7,6,9,6,6,6,6,7,9,8,8,7,8,7,7,9,9,6,8,9,6,7,8,10,13,11,12,12,13,10,13,13,12,13,13,11,12,12,12,13,10,11,13,11,13,12,13,12,13,10,13,11,12,11,10,
13,11,10,12,12,10,12,13,13,13,10,12,11,11,12,11,13,13,10,10,12,10,10,12,10,11,12,12,11,13,10,11,6,7,6,8,6,7,9,8,7,9,8,8,8,9,7,8,7,9,8,7,6,9,9,8,9,7,7,7,8,8,7,6,6,8,7,7,7,6,7,8,8,9,9,8,9,7,9,8,8,9,8,7,8,7,8,6,7,8,9,6,7,6,8,7,7,11,10,12,10,10,11,13,13,11,10,11,12,13,13,10,10,11,13,12,12,12,11,12,11,13,13,10,11,13,13,11,
12,13,13,12,10,11,13,12,10,11,11,12,12,11,13,11,13,10,12,12,10,13,10,13,11,13,12,11,10,10,13,12,8,7,9,7,9,8,8,7,9,8,8,6,8,9,9,6,7,7,7,8,8,7,8,9,7,9,9,7,9,9,6,6,6,8,6,8,9,7,6,7,7,7,7,8,8,6,9,6,9,9,7,6,9,9,7,9,7,8,7,6,7,8,6,7,9,11,12,10,13,12,13,10,12,10,13,10,11,10,13,10,12,13,13,13,10,13,13,13,11,10,12,12,13,13,13,10,
11,13,10,10,10,12,12,10,11,10,12,12,12,13,12,11,11,11,10,12,11,11,12,13,10,12,12,10,12,12,11,8,9,6,9,6,8,9,8,6,9,7,7,7,8,9,8,9,6,6,6,7,6,6,9,9,9,8,9,7,9,8,8,8,9,8,8,6,9,9,8,8,6,6,7,7,6,8,8,6,6,8,7,9,9,8,8,9,9,8,7,6,9,7,7,6,8,13,10,12,10,12,10,11,13,11,10,12,11,11,10,13,13,13,10,10,11,12,13,11,11,10,13,12,11,10,11,11,
12,13,13,11,12,13,12,10,10,11,10,11,12,13,12,11,11,12,10,12,13,12,10,10,11,11,10,11,12,13,11,13,9,8,8,9,9,9,7,8,8,6,6,8,7,9,8,7,7,9,7,6,9,6,6,7,8,6,6,8,7,8,8,9,7,7,8,9,9,7,7,8,7,9,8,8,9,6,6,6,7,8,6,6,9,7,7,6,6,6,9,9,6,6,7,7,7,10,11,12,11,10,10,13,11,12,11,11,11,10,12,10,12,11,11,10,10,12,10,12,11,10,11,12,11,12,12,13,
13,10,13,10,10,13,10,11,12,10,10,13,10,10,11,10,12,11,13,10,12,12,11,10,12,11,11,11,10,12,13,11,8,6,8,8,7,8,9,9,9,9,6,6,8,9,7,9,6,6,8,8,8,6,8,9,9,9,7,9,8,8,8,9,9,7,6,9,7,9,9,6,7,7,6,9,7,7,9,8,6,9,8,8,9,6,8,6,9,9,9,7,8,9,6,6,6,8,11,11,13,10,12,13,11,10,13,13,12,13,13,10,13,13,11,12,10,11,13,11,13,11,13,13,11,13,12,10,
12,10,11,13,12,11,10,12,12,13,10,11,10,13,10,11,12,12,11,13,10,11,11,12,13,11,11,11,10,12,10,12,12,7,8,6,8,6,7,9,9,9,7,6,9,7,9,9,7,8,6,8,9,8,8,9,7,8,7,7,9,6,7,7,8,8,6,9,9,6,9,6,9,9,6,6,9,6,9,9,6,9,7,9,6,9,6,8,9,7,9,9,6,7,6,7,6,13,13,11,13,11,11,10,12,13,12,12,13,10,11,13,13,12,13,11,11,12,12,12,10,11,12,13,11,10,13,13,
11,13,10,12,11,13,13,10,11,12,11,10,12,11,13,12,12,10,13,11,12,10,13,10,10,11,10,13,13,12,10,8,7,8,8,9,7,6,6,6,7,7,6,8,9,8,6,6,7,6,6,9,9,8,6,6,6,9,7,7,7,8,9,9,6,8,6,8,7,8,9,7,6,7,7,8,8,6,6,6,9,6,8,8,8,9,8,6,9,6,8,6,8,9,9,8,12,8,13,10,12,12,11,10,11,13,13,10,13,10,10,10,13,13,12,10,12,12,11,10,13,13,11,12,11,12,11,10,
11,10,10,13,12,10,12,12,12,10,13,12,12,10,10,11,12,11,12,11,13,10,11,13,12,13,11,10,10,10,12,12,9,9,7,6,8,9,6,7,7,9,9,8,8,6,7,9,7,8,6,8,7,9,6,8,8,7,8,9,9,9,6,8,8,9,6,9,6,6,9,6,8,8,7,8,8,6,7,7,8,9,6,9,6,8,8,8,9,8,6,7,8,7,8,6,8,13,13,13,11,13,11,13,13,13,12,12,11,12,10,11,13,12,12,11,13,12,12,11,13,11,10,10,10,10,12,10,
11,13,13,10,10,12,13,13,13,10,12,11,12,12,12,11,13,10,11,11,13,12,10,10,10,11,11,11,10,12,11,9,12,8,9,6,6,6,9,8,6,6,9,7,6,9,6,7,9,9,7,7,6,8,9,6,9,6,7,7,9,9,9,8,9,7,7,6,7,9,9,8,8,9,7,9,7,7,6,8,7,7,6,8,9,8,8,8,6,7,6,8,8,7,8,7,9,8,10,13,12,10,13,10,13,11,10,12,13,12,12,11,13,11,10,12,10,13,10,12,12,13,12,11,10,12,10,11,
11,13,11,13,13,13,11,10,10,11,11,11,11,11,13,11,10,10,10,12,11,11,13,12,13,12,13,13,10,11,10,12,6,7,8,7,8,6,8,7,7,9,6,6,6,6,9,8,9,7,8,8,9,7,9,9,9,8,6,9,7,7,7,6,7,6,6,9,8,6,6,9,7,6,9,6,9,8,9,6,9,7,6,9,6,6,6,7,9,8,6,9,8,6,9,7,6,11,13,10,11,13,10,13,13,12,12,10,10,10,11,13,13,11,12,11,10,13,13,13,12,11,12,12,12,11,13,13,
12,12,10,10,10,11,13,12,13,11,13,10,13,12,10,12,10,13,11,12,12,10,11,10,10,13,11,11,13,13,10,7,7,6,6,7,7,7,9,6,7,8,6,7,7,7,8,7,9,6,6,7,9,6,9,8,9,8,9,7,9,7,7,9,7,6,8,8,8,9,9,8,9,9,8,7,8,8,7,8,7,9,8,8,8,9,8,6,6,8,7,7,6,8,9,6,8,10,11,10,13,12,11,12,12,11,13,12,11,13,11,13,10,11,11,13,11,10,10,13,10,10,12,10,11,12,11,12,
13,11,13,13,10,12,12,13,11,13,13,10,10,10,11,12,12,11,10,13,13,13,13,12,11,10,11,13,13,13,12,11,9,8,8,8,7,8,7,6,6,7,8,8,8,6,7,6,6,7,8,7,8,6,8,7,8,6,7,6,6,8,6,9,9,7,6,9,9,7,8,9,6,8,7,9,6,9,8,6,6,9,6,9,9,6,8,8,7,9,7,7,8,9,7,8,9,10,11,11,11,10,11,10,13,12,10,12,12,10,10,13,13,12,13,12,12,10,11,11,13,11,10,12,12,13,12,12,
10,12,11,12,12,10,12,13,12,12,11,13,11,13,13,12,11,13,10,13,11,11,11,10,11,11,10,12,13,11,13,11,9,6,9,8,6,7,8,7,6,7,9,6,6,9,7,8,9,8,7,7,8,8,6,8,9,8,6,6,6,8,8,8,9,7,8,7,9,6,8,6,6,6,7,9,7,9,9,7,8,9,9,9,7,6,8,7,9,7,8,9,9,9,8,9,8,10,10,13,12,13,10,10,13,10,13,11,12,11,10,13,11,12,11,11,11,10,10,12,13,13,13,12,13,11,12,11,
10,12,11,12,10,10,13,11,10,13,11,12,13,11,12,10,13,10,13,12,12,10,10,12,11,12,13,11,12,13,13,10,12,9,8,9,7,7,9,9,6,6,9,9,8,6,6,7,9,8,7,8,8,7,8,9,9,9,7,8,6,6,7,7,9,6,7,8,7,7,9,7,9,7,9,9,8,7,7,7,9,9,8,8,6,8,9,7,6,9,6,7,7,7,6,8,8,10,11,13,11,11,13,12,12,11,10,10,10,11,13,10,10,12,13,12,11,13,10,13,12,10,12,10,11,12,10,13,
13,13,12,13,11,11,11,12,11,11,11,13,12,10,13,10,12,13,13,13,12,12,13,10,10,10,10,11,10,10,12,10,10,6,8,6,6,6,7,8,6,6,8,7,7,8,8,6,9,6,6,7,6,9,9,6,6,7,6,6,9,9,6,7,8,9,8,8,7,8,7,9,6,8,6,7,8,7,7,8,6,8,9,7,8,8,8,6,9,8,8,6,8,8,6,8,8,12,13,13,13,11,13,10,12,12,10,11,10,12,11,10,11,10,12,11,11,11,13,11,12,12,10,11,12,13,13,10,
11,10,10,13,13,13,11,10,13,12,12,10,10,10,12,10,11,11,10,12,11,12,10,13,11,11,11,10,11,13,10,8,13,9,9,7,7,7,8,7,9,8,8,6,7,6,7,7,8,7,8,7,7,8,9,6,8,6,8,8,9,7,9,8,9,6,9,9,6,8,9,7,6,6,6,6,6,8,7,9,9,8,6,7,8,8,9,9,8,9,7,9,8,7,7,6,7,7,12,10,10,11,11,12,10,10,11,11,10,13,12,12,11,12,10,12,11,12,13,11,13,11,10,11,13,11,11,12,
12,10,13,10,12,11,11,13,10,11,11,10,11,11,11,11,13,12,13,13,13,11,12,12,10,11,12,10,11,12,10,7,7,6,8,8,8,6,7,8,6,9,7,8,6,7,7,8,8,7,8,9,6,8,7,9,7,7,7,7,8,8,7,7,7,7,9,7,9,7,7,7,8,8,6,8,7,9,9,8,9,8,9,9,9,9,6,8,7,9,7,6,6,9,6,9,6,8,12,11,12,11,10,12,10,12,12,13,10,10,10,10,11,11,10,10,10,10,13,13,11,12,13,13,13,11,11,11,
11,13,12,10,10,10,10,11,10,11,11,10,12,13,10,12,10,10,12,11,11,13,10,10,11,13,13,11,12,12,13,10,6,7,9,8,9,7,9,7,6,8,9,6,8,9,8,7,7,7,9,6,6,8,8,7,6,9,7,8,9,9,7,8,7,8,6,9,6,9,6,8,6,6,7,8,7,6,9,9,8,8,6,9,7,6,7,9,9,9,8,8,6,6,9,8,7,11,12,13,13,10,13,10,12,12,12,12,11,12,11,11,10,12,13,10,12,13,12,13,10,12,11,10,10,12,11,11,
11,12,10,10,11,13,13,12,12,12,12,13,12,10,10,10,10,13,12,11,10,13,10,10,13,13,11,13,11,13,10,11,7,6,6,7,8,8,7,9,7,6,7,6,6,9,8,9,6,9,9,9,7,8,7,6,8,9,7,6,8,9,7,7,9,8,8,7,9,6,7,6,8,6,6,9,8,8,9,9,8,8,8,7,6,8,6,6,8,8,8,6,8,9,6,9,8,11,11,13,13,12,13,13,10,10,11,12,11,10,12,10,10,13,13,13,13,11,10,10,10,10,13,13,11,11,13,13,
13,10,10,13,13,11,12,11,10,12,10,12,12,11,10,13,12,10,13,11,12,11,13,11,12,13,10,13,10,13,11,8,7,9,8,8,6,8,8,6,6,7,8,9,8,9,7,8,7,7,9,9,6,7,9,9,7,7,7,7,6,9,6,8,7,6,9,9,6,9,6,9,9,9,6,8,8,8,8,6,9,7,7,6,8,8,7,6,8,8,9,6,7,8,7,9,8,11,13,11,12,13,13,11,13,12,10,11,10,13,10,13,11,11,13,11,10,12,10,13,10,10,11,12,13,12,10,12,
10,12,13,10,12,13,13,12,11,10,13,13,10,12,12,11,11,10,12,11,11,10,11,13,10,13,13,10,11,13,12,12,8,6,9,8,6,6,8,9,7,7,9,9,8,7,6,6,8,6,6,8,9,6,8,6,9,9,8,7,9,9,6,9,6,7,7,8,9,8,9,9,9,6,6,8,9,8,8,8,7,7,6,9,6,8,8,8,6,7,7,7,6,8,9,8,6,10,12,12,10,13,12,10,11,12,12,11,12,10,13,13,13,10,10,10,13,10,13,11,11,11,10,10,12,10,12,12,
11,13,13,12,11,10,12,13,13,11,13,10,13,11,10,13,12,13,10,10,12,11,12,13,12,12,12,11,11,13,12,10,9,6,9,7,7,7,6,7,8,8,6,6,7,6,6,6,7,6,6,9,7,6,9,8,8,8,6,6,8,7,9,8,8,8,8,8,8,6,9,8,9,8,8,7,6,6,8,7,9,9,7,7,7,9,6,8,7,8,6,9,7,6,8,8,10,13,12,11,10,10,11,11,10,12,10,10,10,13,10,12,10,10,13,12,13,10,12,10,13,11,13,10,12,13,12,12,
12,12,12,12,12,12,11,10,11,13,10,11,10,12,10,13,12,11,12,10,10,12,13,13,11,12,11,12,10,12,13,7,9,9,9,9,6,6,7,8,8,9,6,8,8,6,6,6,9,8,7,6,8,7,7,6,7,9,6,8,9,7,9,8,6,8,8,7,8,7,6,8,8,6,8,7,8,7,8,7,7,6,7,7,6,9,9,8,6,7,7,6,6,9,6,6,11,6,11,13,10,11,11,12,12,13,13,10,11,10,13,10,12,12,11,11,13,10,13,12,11,13,11,12,10,11,12,13,
12,11,12,13,12,11,11,11,13,13,11,13,10,13,10,10,10,13,13,13,11,11,12,12,10,13,10,10,13,12,10,13,9,6,6,9,8,7,7,8,7,6,6,9,6,6,6,8,8,9,8,7,9,8,8,8,7,7,7,8,9,8,8,9,8,6,9,6,6,6,6,9,6,8,8,9,9,8,9,6,9,9,6,8,6,9,7,9,7,9,8,7,6,7,8,6,9,12,12,10,10,11,10,10,10,10,11,10,10,11,11,10,12,13,13,12,10,13,11,10,10,13,13,10,13,13,10,10,
13,11,11,10,13,10,11,12,11,11,13,12,10,10,13,12,13,13,13,10,13,11,11,12,11,12,12,10,11,13,11,12,7,8,6,6,9,8,7,6,7,9,6,7,9,9,7,6,9,6,9,8,9,7,7,8,6,8,8,6,7,6,9,7,6,9,6,7,6,6,7,7,7,7,7,9,6,9,6,7,9,7,7,9,8,7,6,7,8,6,7,7,7,8,6,6,8,11,11,12,13,10,10,11,10,11,10,13,10,13,12,11,11,12,11,11,12,13,11,12,10,10,13,13,12,13,11,12,
10,11,11,13,12,13,13,11,12,10,10,13,13,13,10,13,11,13,12,13,13,12,10,10,12,12,13,11,12,13,13,11,11,9,8,8,7,6,7,7,6,7,7,7,6,8,9,9,7,8,6,8,6,6,7,7,9,8,9,8,6,7,9,7,8,6,7,7,7,9,9,9,8,8,6,9,7,8,7,9,7,7,8,8,6,7,6,7,6,8,8,9,9,7,6,8,7,11,10,13,12,11,10,10,10,12,12,12,13,11,13,10,11,10,12,13,12,10,11,11,13,12,11,12,13,11,12,10,
13,13,13,12,10,11,12,10,10,11,13,10,13,12,11,11,10,12,12,11,13,13,11,11,11,11,12,12,13,11,11,11,9,9,7,9,8,6,6,9,6,6,9,6,7,7,9,7,7,8,7,7,9,7,7,7,9,6,9,6,7,9,8,8,9,6,9,6,6,8,7,6,8,9,6,7,8,7,7,6,7,8,9,6,8,8,8,7,9,9,7,8,8,6,8,8,8,13,10,10,12,12,10,13,11,12,11,12,10,13,11,10,13,13,12,12,13,10,13,10,12,10,10,12,12,11,13,12,
11,10,12,12,11,12,13,13,11,11,11,13,10,10,12,12,13,10,11,10,11,12,11,11,12,12,13,13,11,11,11,11,6,6,7,7,8,6,7,6,9,9,7,7,8,8,8,6,8,9,8,9,8,6,9,7,6,8,9,6,6,6,6,6,8,9,6,9,7,9,7,8,7,6,6,6,8,9,8,8,6,9,8,9,6,7,7,7,8,7,8,6,9,8,9,8,8,7,10,12,10,13,10,13,11,10,11,13,11,13,13,10,11,10,13,10,10,11,10,13,13,12,11,10,13,13,11,10,
11,11,11,12,12,11,10,12,12,13,13,10,12,11,10,10,10,11,11,11,13,12,13,11,12,10,12,10,13,11,11,11,10,7,7,8,6,7,7,8,6,8,6,6,7,6,7,8,9,7,8,9,6,9,7,7,7,7,9,6,7,8,6,8,8,6,8,9,6,8,9,6,7,9,7,7,6,8,9,8,6,7,7,7,9,7,9,8,9,9,6,6,6,9,8,6,12,9,13,12,11,13,11,13,13,13,12,10,12,13,11,11,12,13,11,10,11,13,11,12,11,11,12,11,12,10,13,13,
12,13,12,10,13,10,11,11,10,12,13,11,11,11,13,12,10,13,10,10,12,13,11,10,11,11,10,10,11,12,12,11,13,7,7,8,9,6,7,7,6,7,9,6,7,9,7,8,6,9,7,9,8,7,6,6,9,8,9,6,8,9,9,9,6,7,8,7,9,8,6,6,9,7,9,7,7,9,7,6,9,6,6,8,6,8,9,7,9,8,6,6,8,6,8,7,7,10,11,10,12,11,12,11,11,10,13,10,10,11,10,13,10,10,10,11,12,12,13,10,13,12,11,10,12,10,11,11,
12,10,11,13,10,11,10,12,13,11,11,11,11,10,13,13,13,11,12,10,11,11,11,11,10,13,13,13,13,12,12,12,13,9,6,7,9,7,6,7,9,6,6,6,8,9,7,6,6,8,9,8,8,7,9,9,8,8,7,6,8,9,8,7,9,8,6,8,9,9,6,8,6,7,6,8,9,6,9,7,9,6,7,6,9,8,6,8,7,7,8,7,8,9,9,9,8,10,13,11,12,13,10,10,13,12,13,11,10,13,11,13,13,13,11,12,11,12,12,13,13,13,11,10,10,12,10,11,
12,11,12,13,13,12,13,11,12,12,10,13,11,10,13,11,12,11,11,12,10,13,11,11,13,11,11,13,11,11,12,13,9,6,9,9,7,6,8,7,9,9,8,7,6,9,8,6,6,9,7,6,6,7,8,8,8,7,7,8,8,9,8,8,6,9,9,9,6,8,7,8,9,6,7,6,6,8,9,9,6,6,6,6,6,8,8,6,9,8,9,9,8,9,9,7,12,11,13,13,12,10,12,12,10,10,13,10,10,12,12,11,13,12,10,10,11,13,13,12,12,13,11,11,12,13,11,11,
11,12,10,13,13,10,12,10,12,10,10,10,13,13,12,10,11,10,13,13,12,13,10,13,13,10,11,10,13,13,11,12,13,9,6,6,8,6,8,8,9,9,7,7,9,6,9,8,7,8,9,9,8,9,6,8,8,6,6,9,8,8,6,9,7,9,8,6,9,8,9,6,6,6,7,8,6,9,7,9,8,8,6,6,8,8,9,9,8,8,6,8,8,6,6,7,7,6,13,10,13,10,11,11,10,11,11,11,10,11,11,13,10,13,11,13,13,11,10,10,12,12,13,13,13,11,10,13,
13,13,13,10,12,10,13,12,13,12,11,11,12,12,10,13,13,11,12,11,12,12,12,11,12,11,11,10,11,11,10,11,9,6,6,8,7,8,9,6,7,7,7,6,9,9,9,9,8,9,7,7,8,7,6,9,6,6,7,8,7,9,9,9,9,9,9,8,6,8,6,8,7,7,9,6,9,8,6,6,9,9,7,7,6,7,7,6,6,9,8,6,9,6,9,7,9,12,12,12,11,10,13,12,10,11,13,12,11,10,13,13,10,13,10,11,12,13,10,12,12,11,10,10,12,13,12,10,
11,12,11,13,10,11,13,12,10,10,11,12,13,10,10,13,10,10,13,13,12,10,12,10,11,12,11,13,12,10,12,13,7,7,7,8,9,9,6,8,6,7,7,8,6,6,9,9,9,7,6,7,9,8,9,7,7,7,9,8,9,8,6,9,8,6,8,9,6,7,7,6,6,8,8,6,6,8,7,6,7,8,6,8,6,6,6,8,8,6,6,6,9,8,7,7,8,9,11,10,13,11,10,10,11,13,11,10,12,13,12,10,11,12,10,10,13,10,12,11,10,12,11,12,11,13,11,13,
11,11,10,13,10,10,10,13,10,11,10,12,10,12,10,11,11,10,12,12,11,12,13,10,11,12,13,10,10,13,11,13,12,7,6,7,6,6,8,6,8,9,8,8,8,9,8,6,9,7,9,6,7,7,6,7,7,7,9,8,8,8,6,7,8,9,8,8,9,6,8,9,9,8,8,6,7,9,7,9,9,7,9,9,8,7,9,9,9,7,9,8,8,8,8,8,8,13,10,11,12,11,13,11,13,10,12,10,12,10,13,10,12,11,12,12,12,13,11,12,12,11,10,12,12,13,12,12,
11,12,12,11,11,12,10,13,10,12,11,13,12,10,12,11,11,10,12,11,11,12,13,12,11,11,10,13,13,12,12,8,6,12,6,11,7,6,6,9,6,7,9,7,6,13,8,10,13,13,7,9,9,6,7,7,10,13,7,6,12,8,7,13,8,12,8,9,13,8,8,8,7,7,7,8,8,8,12,13,7,9,6,6,10,12,8,11,7,6,6,11,9,12,11,8,6,13,10,13,12,11,13,10,10,10,11,12,11,11,10,10,12,10,11,10,11,10,11,10,13,12,12,10,10,10,13,12,
11,13,10,13,11,11,10,11,10,11,12,10,13,11,10,11,10,12,13,10,10,10,12,10,12,10,11,10,10,12,10,10,10,9,10,11,12,13,8,8,13,11,12,8,8,13,13,12,13,10,8,10,10,10,8,12,13,8,12,11,13,10,10,13,9,13,12,11,6,11,11,10,11,12,8,11,13,11,13,9,12,12,11,11,11,11,13,12,9,13,10,10,12,7,8,11,12,10,12,10,12,11,12,13,10,12,12,12,10,13,10,11,13,10,12,13,11,12,13,12,13,10,10,13,13,10,13,10,
13,13,12,11,10,13,11,12,13,11,13,11,10,11,13,11,11,12,10,13,10,11,13,13,12,11,11,10,11,10,12,10,13,12,10,10,11,11,11,11,11,10,10,11,12,12,10,13,13,11,11,12,12,12,12,11,11,11,11,10,10,10,13,12,12,11,13,10,11,11,10,10,10,12,13,12,13,13,10,13,13,10,13,12,11,13,12,11,11,11,11,13,12,11,10,11,13,12,11,10,11,12,10,11,10,10,11,11,10,10,11,12,13,13,11,13,12,12,12,10,11,11,10,10,12,12,10,13,
12,10,10,10,13,10,13,11,10,13,13,10,13,11,12,13,13,13,12,10,13,11,12,11,13,13,11,11,12,13,12,10,13,11,12,13,12,10,10,10,12,10,11,10,10,13,11,11,10,12,10,13,12,10,13,13,10,10,11,11,13,13,13,12,12,13,11,13,12,10,13,11,13,11,12,10,12,10,10,10,12,11,13,13,12,12,12,12,10,11,11,11,11,10,12,10,10,11,10,12,13,11,10,11,10,12,12,13,12,13,13,13,11,10,10,11,10,11,13,10,11,12,10,11,10,13,13,11,
11,12,12,13,10,11,11,13,10,10,12,10,12,11,11,11,10,12,10,11,12,10,13,10,13,12,11,11,13,12,10,10,11,10,11,13,13,13,12,12,11,11,10,13,10,12,12,13,12,11,11,10,12,13,10,13,12,12,13,12,13,10,13,12,10,12,12,11,10,11,10,10,10,13,12,10,11,11,13,12,13,13,12,10,13,11,11,13,13,11,12,12,11,12,11,12,10,10,12,13,10,12,10,13,12,11,11,12,12,10,11,10,12,12,12,11,10,10,10,13,12,12,13,11,12,12,13,11,
11,10,10,12,12,13,10,11,10,13,11,12,13,11,13,13,12,10,12,12,12,10,11,10,12,11,13,11,12,11,10,13,10,13,12,12,12,13,11,13,13,11,11,10,12,10,13,11,11,12,13,13,11,13,10,12,13,12,13,11,12,10,10,11,11,12,11,11,12,12,12,10,10,11,10,13,11,10,10,10,11,10,11,11,10,11,11,13,11,13,13,13,13,13,11,11,11,11,12,13,11,11,12,11,12,11,13,13,10,11,13,11,10,10,10,12,12,12,12,13,11,12,10,11,10,12,10,12,
11,12,11,10,12,13,12,12,12,10,10,13,12,10,10,13,12,11,10,13,11,12,11,11,10,10,11,13,12,13,13,11,13,11,10,10,12,10,12,10,12,10,10,11,10,11,11,11,11,12,10,12,11,11,13,11,10,12,13,10,11,12,13,10,11,13,11,12,12,11,10,13,11,11,11,10,12,11,11,12,12,10,12,10,10,11,10,12,12,11,11,11,12,11,11,12,11,11,12,13,13,12,11,12,10,12,12,10,10,13,13,13,11,13,12,13,13,11,13,11,10,13,11,11,10,10,11,10,
12,11,10,11,11,12,12,11,13,12,13,12,13,10,12,11,10,10,11,11,11,13,11,13,10,10,11,13,12,12,12,12,13,12,11,11,12,12,10,10,13,10,10,12,13,12,13,13,11,12,12,11,13,10,11,11,12,13,12,10,10,11,10,12,11,13,13,11,12,13,10,11,13,12,11,13,11,13,10,11,13,10,13,11,11,12,11,12,12,11,11,10,13,12,11,11,12,11,11,12,12,11,10,13,11,12,11,10,10,10,12,11,13,12,11,12,11,12,12,10,11,10,13,10,12,11,13,11,
13,12,10,10,11,10,10,12,11,10,12,10,12,13,10,13,13,11,10,12,13,13,10,13,13,11,10,12,12,10,10,13,11,11,10,11,13,13,10,10,13,13,10,10,13,12,10,11,10,10,10,10,11,12,12,12,11,10,12,13,12,13,12,13,11,12,11,13,11,10,10,10,11,12,10,10,10,11,12,12,11,11,12,12,10,13,12,10,10,10,11,11,13,11,11,12,10,10,11,12,11,10,12,12,10,10,10,12,13,11,12,13,12,12,13,11,12,13,12,10,10,13,12,13,12,11,11,13,
13,11,13,11,11,13,13,11,10,10,10,10,13,13,12,11,11,13,11,13,10,13,10,11,13,11,12,10,11,12,13,12,13,13,10,12,13,11,13,12,10,12,12,11,11,10,10,12,13,12,12,12,10,12,12,12,10,10,10,13,13,11,12,12,13,13,10,10,13,12,11,13,12,11,10,10,10,10,13,11,13,12,12,10,10,13,10,13,13,10,12,12,10,11,11,13,12,10,11,10,10,10,10,12,10,11,11,13,13,12,13,12,10,10,10,10,10,11,11,11,11,10,10,11,11,10,10,13,
12,10,10,12,12,10,12,13,12,11,12,10,10,13,11,10,13,11,10,12,12,13,10,11,11,12,11,11,13,10,13,12,12,11,10,11,13,10,13,11,12,12,13,11,12,12,13,11,12,12,13,12,13,12,11,13,10,13,11,10,13,10,10,13,12,10,11,12,11,13,12,11,12,10,12,10,10,10,13,13,10,13,12,13,13,12,13,12,11,11,10,12,10,12,13,12,10,12,10,13,12,10,12,11,11,11,12,11,12,12,11,11,11,12,13,11,12,13,12,12,10,10,12,13,11,10,10,13,
12,11,11,13,13,10,10,11,13,11,10,10,10,13,11,11,13,10,11,12,11,13,11,12,13,13,11,13,10,12,10,10,12,13,12,10,10,10,13,13,12,13,13,12,10,12,13,10,12,13,11,11,11,11,10,12,10,12,11,10,12,12,11,12,10,13,13,11,11,10,13,13,13,10,12,10,11,12,10,12,12,11,10,12,13,11,11,12,13,11,10,13,13,10,13,11,13,11,11,12,13,12,10,12,11,10,11,11,10,12,13,11,12,10,13,13,13,13,13,13,12,13,10,11,10,11,10,13,
